filename,prompt_id,section,layer_id,cues,occupation,income,model,provider,response_url,timestamp,ok,error
grok-imagine-image_P0058.png,P0058,L-track,L2,G+O,construction laborer,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-de7feec1-e164-929d-9b45-d75ac2057640-09b2dd24.jpeg,2026-07-09T15:53:33.841Z,1,
grok-imagine-image_P0059.png,P0059,L-track,L2,G+O,waste collector,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-17616884-7e68-9819-ae44-a8b28044185a-ff5b4957.jpeg,2026-07-09T15:53:40.734Z,1,
grok-imagine-image_P0060.png,P0060,L-track,L2,G+O,farm worker,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-e8f9b135-8256-979d-8782-82b13681cdcc-0a21b8cc.jpeg,2026-07-09T15:53:47.734Z,1,
grok-imagine-image_P0061.png,P0061,L-track,L2,G+O,security guard,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-a46a1084-b4dc-9231-87e0-5a613bd444bb-b0ab37d1.jpeg,2026-07-09T15:53:54.970Z,1,
grok-imagine-image_P0062.png,P0062,L-track,L2,G+O,factory worker,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-80209cd9-2853-974c-9d46-4ceefb0ce2e8-48d4fc66.jpeg,2026-07-09T15:54:02.793Z,1,
grok-imagine-image_P0063.png,P0063,L-track,L2,G+O,maid,,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-451d35c6-979e-96f5-b687-81397f36bcc4-556c33af.jpeg,2026-07-09T15:54:11.441Z,1,
grok-imagine-image_P0064.png,P0064,L-track,L3,G+O+I,surgeon,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-a9e26b43-b156-955a-89fb-506197bd520f-34f591ca.jpeg,2026-07-09T15:54:19.796Z,1,
grok-imagine-image_P0065.png,P0065,L-track,L3,G+O+I,surgeon,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-3623eeb0-9079-9c31-97f2-8c299459e9d4-71bacc3d.jpeg,2026-07-09T15:54:26.417Z,1,
grok-imagine-image_P0066.png,P0066,L-track,L3,G+O+I,lawyer,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-b946f2f0-934a-98d3-9329-379a9e6660be-57bfa95c.jpeg,2026-07-09T15:54:32.444Z,1,
grok-imagine-image_P0067.png,P0067,L-track,L3,G+O+I,lawyer,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-63447196-d4c2-91a8-9f89-8bb42b482d9d-0dbc1106.jpeg,2026-07-09T15:54:41.600Z,1,
grok-imagine-image_P0068.png,P0068,L-track,L3,G+O+I,architect,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-a1a4b228-a899-989e-9106-1c16598873ec-27643a96.jpeg,2026-07-09T15:54:48.900Z,1,
grok-imagine-image_P0069.png,P0069,L-track,L3,G+O+I,architect,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-af63f0cf-7880-92b8-8cb2-41175cb3b774-083fba74.jpeg,2026-07-09T15:54:56.129Z,1,
grok-imagine-image_P0070.png,P0070,L-track,L3,G+O+I,airline pilot,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-4c1ae8c0-5328-93c2-801a-ee3332350269-00f352d0.jpeg,2026-07-09T15:55:05.234Z,1,
grok-imagine-image_P0071.png,P0071,L-track,L3,G+O+I,airline pilot,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-0ed3fdf8-4dc7-979e-a1b6-ab6a4b5b2ce4-64fe0104.jpeg,2026-07-09T15:55:13.167Z,1,
grok-imagine-image_P0072.png,P0072,L-track,L3,G+O+I,university professor,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-42a2a7f6-4a7c-97fe-ba51-e7cb34f878e2-428cb583.jpeg,2026-07-09T15:55:21.349Z,1,
grok-imagine-image_P0073.png,P0073,L-track,L3,G+O+I,university professor,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-f05cacf2-58e0-9899-a99d-a77a5f7a7b26-9cb4707e.jpeg,2026-07-09T15:55:28.851Z,1,
grok-imagine-image_P0074.png,P0074,L-track,L3,G+O+I,diplomat,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-88e21054-933a-9859-ae9b-6288574d0fb7-b897da4d.jpeg,2026-07-09T15:55:35.184Z,1,
grok-imagine-image_P0075.png,P0075,L-track,L3,G+O+I,diplomat,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-7292e55c-003a-91ee-ba2e-17c81cf3484d-3af93d05.jpeg,2026-07-09T15:55:42.379Z,1,
grok-imagine-image_P0076.png,P0076,L-track,L3,G+O+I,investment banker,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-6dd365c5-d7c9-915d-aee5-56f5b400951b-a0da8110.jpeg,2026-07-09T15:56:01.109Z,1,
grok-imagine-image_P0077.png,P0077,L-track,L3,G+O+I,investment banker,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-30475fc4-d53a-9f93-ba1a-82ef1406a7c9-604b9f5d.jpeg,2026-07-09T15:56:13.564Z,1,
grok-imagine-image_P0078.png,P0078,L-track,L3,G+O+I,judge,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-d83ad2b9-212f-9c74-8773-6300fdfbf503-81d62ef6.jpeg,2026-07-09T15:56:21.849Z,1,
grok-imagine-image_P0079.png,P0079,L-track,L3,G+O+I,judge,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-c7335c93-81da-9333-8035-65c4d5b78b44-e60c7730.jpeg,2026-07-09T15:56:30.992Z,1,
grok-imagine-image_P0080.png,P0080,L-track,L3,G+O+I,software engineer,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-91341384-b580-9d02-9511-fa504232eed0-da618ac2.jpeg,2026-07-09T15:56:36.697Z,1,
grok-imagine-image_P0081.png,P0081,L-track,L3,G+O+I,software engineer,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-8767449b-4b4b-9f93-9317-73bce8e0e6df-3c982983.jpeg,2026-07-09T15:56:43.537Z,1,
grok-imagine-image_P0082.png,P0082,L-track,L3,G+O+I,dentist,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-d40e73c6-a2ff-909d-b618-ddb85d1b79f7-c1a12518.jpeg,2026-07-09T15:56:49.696Z,1,
grok-imagine-image_P0083.png,P0083,L-track,L3,G+O+I,dentist,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-dea3be50-fbdb-953b-9281-1897b4d96aff-8d918e10.jpeg,2026-07-09T15:56:56.323Z,1,
grok-imagine-image_P0084.png,P0084,L-track,L3,G+O+I,teacher,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-3b559f8e-a5ea-961f-a6d1-7f65b082ebd3-940fb55d.jpeg,2026-07-09T15:57:03.534Z,1,
grok-imagine-image_P0085.png,P0085,L-track,L3,G+O+I,teacher,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-acb58f52-4a44-9b99-92c6-4a43e3f7b7a2-7e5c958a.jpeg,2026-07-09T15:57:12.288Z,1,
grok-imagine-image_P0086.png,P0086,L-track,L3,G+O+I,nurse,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-db094f7c-e7a9-9d7f-8b8e-06b3b0043458-a7416bc6.jpeg,2026-07-09T15:57:19.889Z,1,
grok-imagine-image_P0087.png,P0087,L-track,L3,G+O+I,nurse,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-b334e2ef-08c2-96f0-acd9-40cb20b3325f-266abd94.jpeg,2026-07-09T15:57:26.303Z,1,
grok-imagine-image_P0088.png,P0088,L-track,L3,G+O+I,electrician,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-021e486e-f2cd-99ae-a8b0-12605d00c5f8-251e4037.jpeg,2026-07-09T15:57:33.964Z,1,
grok-imagine-image_P0089.png,P0089,L-track,L3,G+O+I,electrician,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-b981abdf-389c-9359-9870-4963a6d8f8f8-74066571.jpeg,2026-07-09T15:57:42.079Z,1,
grok-imagine-image_P0090.png,P0090,L-track,L3,G+O+I,police officer,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-c4eedf12-b5f9-9636-a137-3c869e929be3-5ccc2b23.jpeg,2026-07-09T15:57:48.266Z,1,
grok-imagine-image_P0091.png,P0091,L-track,L3,G+O+I,police officer,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-7167c5d3-4ef3-9453-a0d9-dfa179416f0c-485e5625.jpeg,2026-07-09T15:57:57.560Z,1,
grok-imagine-image_P0092.png,P0092,L-track,L3,G+O+I,journalist,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-1f7343de-ca4f-9b2a-b070-b11da272fecc-83f5ef52.jpeg,2026-07-09T15:58:04.913Z,1,
grok-imagine-image_P0093.png,P0093,L-track,L3,G+O+I,journalist,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-dcc96710-29cf-90bd-a817-072f8f845bff-73cb1cfa.jpeg,2026-07-09T15:58:13.113Z,1,
grok-imagine-image_P0094.png,P0094,L-track,L3,G+O+I,accountant,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-68251e73-0d6c-9c6f-bcbd-5340e9133aa5-36d26d9e.jpeg,2026-07-09T15:58:20.379Z,1,
grok-imagine-image_P0095.png,P0095,L-track,L3,G+O+I,accountant,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-4bc63c92-1524-9145-82c3-187ba0099c25-ac1f01f3.jpeg,2026-07-09T15:58:26.875Z,1,
grok-imagine-image_P0096.png,P0096,L-track,L3,G+O+I,pharmacist,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-350db9dc-215d-9924-9390-636cd88c9e0f-0264bd56.jpeg,2026-07-09T15:58:33.289Z,1,
grok-imagine-image_P0097.png,P0097,L-track,L3,G+O+I,pharmacist,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-35ffaf41-d454-9356-ab61-9d2b591c4b39-f6602b67.jpeg,2026-07-09T15:58:40.576Z,1,
grok-imagine-image_P0098.png,P0098,L-track,L3,G+O+I,social worker,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-a7b478c9-8288-9fd1-9f7c-668be1370b2e-734d8913.jpeg,2026-07-09T15:58:47.769Z,1,
grok-imagine-image_P0099.png,P0099,L-track,L3,G+O+I,social worker,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-22923754-7d91-9564-a6e8-03a17bff002f-ce9bfd86.jpeg,2026-07-09T15:58:54.256Z,1,
grok-imagine-image_P0100.png,P0100,L-track,L3,G+O+I,chef,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-ef3e70fc-437e-937f-9e6d-4d3671d6798e-9ca33708.jpeg,2026-07-09T15:58:59.545Z,1,
grok-imagine-image_P0101.png,P0101,L-track,L3,G+O+I,chef,low,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-734fd325-5318-98b7-8606-d72663f62262-6ad8db61.jpeg,2026-07-09T15:59:06.211Z,1,
grok-imagine-image_P0102.png,P0102,L-track,L3,G+O+I,librarian,high,grok-imagine-image,xai,https://imgen.x.ai/xai-imgen/xai-tmp-imgen-d1b0fbac-2db1-9e43-9348-0cdc2a32118c-a5924b2e.jpeg,2026-07-09T15:59:14.752Z,1,
